4
Plane Number_0
Hazard	(490.44, 0.00, 33.92)
Hazard	(486.73, 0.00, 37.89)
Hazard	(479.06, 0.00, 35.27)
Hazard	(476.41, 0.00, 27.85)
Hazard	(479.11, 0.00, 21.10)
Hazard	(481.31, 0.00, 18.09)
Hazard	(488.55, 0.00, 19.03)
Hazard	(489.35, 0.00, 26.09)
Plane Number_1
Hazard	(488.66, 0.00, -19.15)
Hazard	(486.10, 0.00, -12.67)
Hazard	(480.90, 0.00, -10.42)
Hazard	(473.14, 0.00, -12.87)
Hazard	(469.20, 0.00, -18.39)
Hazard	(465.24, 0.00, -22.55)
Hazard	(462.16, 0.00, -25.86)
Hazard	(461.64, 0.00, -29.26)
Hazard	(464.82, 0.00, -33.08)
Hazard	(471.84, 0.00, -35.44)
Hazard	(479.22, 0.00, -42.12)
Hazard	(484.97, 0.00, -44.88)
Hazard	(491.28, 0.00, -42.50)
Hazard	(492.92, 0.00, -34.45)
Hazard	(489.62, 0.00, -27.29)
Plane Number_2
Hazard	(487.34, 0.00, -67.40)
Hazard	(485.23, 0.00, -61.94)
Hazard	(479.77, 0.00, -60.64)
Hazard	(475.68, 0.00, -64.86)
Hazard	(473.86, 0.00, -72.17)
Hazard	(476.22, 0.00, -77.64)
Hazard	(481.40, 0.00, -76.71)
Hazard	(485.97, 0.00, -73.68)
Plane Number_3
Hazard	(437.49, 0.00, -138.16)
Hazard	(443.07, 0.00, -132.35)
Hazard	(441.91, 0.00, -126.06)
Hazard	(438.78, 0.00, -119.94)
Hazard	(433.55, 0.00, -117.01)
Hazard	(428.73, 0.00, -116.45)
Hazard	(423.64, 0.00, -117.10)
Hazard	(419.81, 0.00, -117.11)
Hazard	(417.30, 0.00, -116.29)
Hazard	(414.39, 0.00, -114.26)
Hazard	(411.45, 0.00, -111.10)
Hazard	(408.91, 0.00, -107.79)
Hazard	(406.39, 0.00, -103.87)
Hazard	(402.58, 0.00, -98.87)
Hazard	(394.30, 0.00, -96.81)
Hazard	(387.20, 0.00, -100.19)
Hazard	(380.49, 0.00, -108.59)
Hazard	(374.14, 0.00, -118.37)
Hazard	(369.09, 0.00, -128.67)
Hazard	(366.16, 0.00, -142.42)
Hazard	(365.93, 0.00, -154.73)
Hazard	(369.61, 0.00, -164.18)
Hazard	(379.37, 0.00, -171.96)
Hazard	(388.54, 0.00, -174.73)
Hazard	(401.72, 0.00, -169.32)
Hazard	(415.15, 0.00, -158.07)
Hazard	(427.66, 0.00, -145.65)
